voltage_v,current_a,temp_c,vibration_g,failure
212.4,6.6,54.36,0.0173,0
235.93,13.63,63.52,0.0922,0
242.59,10.38,55.19,0.063,0
228.2,4.95,76.26,0.0825,0
207.36,6.88,73.67,0.0498,0
215.09,10.05,45.58,0.1017,0
234.36,12.05,56.18,0.0818,0
229.9,10.91,37.95,0.0189,0
242.84,16.3,70.46,0.1497,0
230.73,11.75,83.88,0.0268,0
222.59,13.15,35.1,0.1139,0
233.09,9.93,49.0,0.0478,0
240.16,10.13,43.62,0.135,0
243.51,10.63,55.54,0.211,0
228.89,14.13,77.19,0.1527,0
230.67,11.35,43.6,0.0397,0
237.79,18.31,58.8,0.1548,1
222.51,6.82,64.13,0.1155,0
237.37,15.52,33.67,0.0841,0
227.68,9.05,62.02,0.1475,0
229.24,16.15,54.08,0.086,0
230.03,10.53,81.42,0.0506,0
231.3,9.92,70.81,0.0132,0
249.14,13.28,55.58,0.0351,0
225.31,8.72,52.1,0.1137,0
225.83,8.25,35.08,0.0036,0
244.47,16.13,58.98,0.112,0
234.45,8.95,56.58,0.0817,0
237.68,14.48,58.45,0.097,0
219.7,4.07,72.94,0.0612,0
232.46,12.99,63.0,0.0259,0
238.1,13.3,63.93,0.0354,0
223.26,14.2,70.26,0.0851,0
236.28,10.08,56.82,0.0242,0
227.96,12.47,54.56,0.082,0
223.55,13.56,41.16,0.083,0
240.13,0.89,87.04,0.0567,1
241.38,11.18,69.59,0.0699,0
231.29,10.63,49.97,0.2145,0
234.51,15.52,74.58,0.0247,0
243.25,10.93,80.48,0.0962,0
226.05,10.71,59.27,0.1177,0
233.49,10.31,69.51,0.0959,0
226.14,5.6,56.96,0.1202,0
219.82,10.73,42.71,0.0164,0
226.05,11.13,45.32,0.1364,0
218.75,10.78,70.75,0.0869,0
234.26,10.78,53.26,0.1133,0
222.28,11.31,32.16,0.0589,0
216.03,14.03,60.95,0.0021,0
237.43,17.37,81.01,0.0615,0
236.78,11.33,63.59,0.1257,0
226.7,7.19,56.05,0.0061,0
237.03,12.33,56.95,0.2109,0
221.94,14.53,47.29,0.0667,0
226.28,16.07,63.61,0.1121,0
234.07,13.63,72.8,0.0287,0
240.34,7.82,65.01,0.0153,0
226.18,13.43,74.63,0.0481,0
224.04,10.36,49.66,0.0733,0
239.83,13.9,65.89,0.1804,0
236.13,11.89,53.8,0.1284,0
231.49,14.12,54.91,0.1574,0
241.81,9.32,67.07,0.1,0
249.47,9.21,69.17,0.1875,0
233.66,7.03,71.45,0.0373,0
224.1,4.97,57.94,0.0748,0
234.97,10.61,45.96,0.0718,0
221.8,8.99,77.77,0.0675,0
242.42,17.17,70.35,0.0053,0
222.98,17.38,70.82,0.0488,0
228.07,3.52,74.28,0.0412,0
221.62,18.74,32.78,0.1065,1
231.82,17.43,61.65,0.102,0
232.17,14.85,59.17,0.0947,0
237.43,20.04,61.16,0.0175,1
231.2,20.2,62.8,0.037,1
230.46,18.34,51.68,0.1533,1
224.26,12.15,80.1,0.0138,0
227.14,12.02,67.1,0.11,0
216.07,15.87,61.44,0.0673,0
243.94,9.26,64.93,0.1824,0
229.06,11.23,50.75,0.0841,0
246.41,5.61,69.33,0.0048,0
228.79,9.91,71.8,0.0542,0
210.98,12.88,73.61,0.0262,0
225.5,11.4,67.1,0.1016,0
229.97,13.73,77.95,0.0365,0
230.65,21.49,45.54,0.0445,1
236.77,13.09,62.44,0.0309,0
231.74,9.13,73.23,0.2626,0
226.63,8.21,58.82,0.0729,0
220.85,17.22,35.37,0.1205,0
225.94,8.69,95.87,0.0614,1
236.05,14.42,76.94,0.1439,0
238.58,15.01,62.64,0.1594,0
223.26,15.17,51.29,0.1856,0
240.07,8.15,55.35,0.1956,0
235.69,13.87,18.31,0.0274,0
221.13,12.46,81.2,0.0809,0
232.47,7.52,50.52,0.1055,0
233.7,8.01,60.31,0.1065,0
219.36,14.53,81.49,0.0541,0
216.41,20.22,56.08,0.0987,1
234.74,13.79,55.94,0.1108,0
225.46,10.21,44.78,0.0289,0
245.12,3.72,45.08,0.0515,0
247.21,15.58,38.37,0.0478,0
234.72,14.82,60.4,0.1692,0
239.52,14.92,56.66,0.1287,0
219.76,13.3,39.43,0.1491,0
216.68,14.85,67.28,0.1892,0
228.59,9.36,51.36,0.098,0
217.13,20.18,45.27,0.0083,1
233.08,14.4,51.39,0.0665,0
222.16,20.27,54.86,0.0966,1
231.9,12.56,63.99,0.088,0
228.27,6.3,64.35,0.1138,0
236.37,10.62,45.79,0.0609,0
233.26,12.97,64.57,0.1154,0
225.96,16.71,54.78,0.1501,0
216.32,13.4,62.01,0.0161,0
231.63,8.16,68.02,0.0854,0
212.58,6.43,42.96,0.0203,0
242.46,8.29,49.44,0.0943,0
235.29,16.52,64.83,0.0382,0
238.43,10.04,39.1,0.1293,0
220.31,10.3,50.13,0.0297,0
233.56,7.0,51.19,0.0052,0
223.33,15.55,62.76,0.1728,0
231.49,16.89,45.8,0.0712,0
220.02,11.87,80.46,0.0941,0
229.17,17.49,68.42,0.1143,0
216.21,15.27,41.43,0.0859,0
228.4,13.53,47.0,0.0758,0
213.56,14.42,62.78,0.2086,0
247.47,7.23,70.15,0.0715,0
231.6,15.05,65.9,0.0943,0
230.06,17.73,49.52,0.0692,0
236.76,11.99,52.08,0.0673,0
217.01,9.2,55.02,0.0189,0
222.19,10.04,42.84,0.0792,0
235.31,16.47,55.0,0.0527,0
231.61,12.0,39.83,0.1846,0
222.8,10.27,67.49,0.0994,0
236.48,13.35,66.16,0.2947,0
233.03,12.65,36.43,0.0923,0
235.06,11.62,31.24,0.0295,0
233.9,14.57,54.69,0.0413,0
223.19,6.42,62.34,0.0602,0
229.24,19.69,76.83,0.0745,1
211.43,10.1,48.77,0.2172,0
224.89,9.59,32.36,0.026,0
227.55,16.14,74.85,0.0359,0
236.27,13.88,66.26,0.1037,0
235.12,15.17,84.1,0.1607,0
222.48,14.42,50.7,0.1072,0
222.26,2.92,84.86,0.1744,0
243.07,8.29,69.56,0.0508,0
227.06,12.3,74.03,0.1024,0
231.14,7.71,85.89,0.0893,1
237.85,12.02,54.58,0.0983,0
229.2,12.82,47.12,0.1131,0
228.48,11.69,74.53,0.2182,0
226.85,9.49,54.43,0.0082,0
224.91,8.56,58.16,0.1177,0
231.43,13.35,61.16,0.0671,0
211.78,6.58,59.3,0.1929,0
226.39,13.48,61.14,0.094,0
235.4,13.97,37.18,0.1999,0
234.24,10.48,81.04,0.0921,0
244.11,13.41,55.25,0.0937,0
238.37,10.0,16.96,0.1796,0
234.08,13.44,50.71,0.1387,0
230.29,8.51,49.24,0.0249,0
225.43,10.66,44.91,0.0233,0
235.03,13.05,49.7,0.0375,0
233.23,11.46,70.66,0.1792,0
226.26,11.41,68.76,0.0594,0
221.33,17.0,37.07,0.0515,0
229.47,8.19,38.62,0.0272,0
241.56,7.74,48.23,0.0948,0
231.1,13.62,16.72,0.0884,0
230.28,6.58,65.89,0.0595,0
234.23,11.35,80.46,0.1284,0
234.81,12.27,62.78,0.0869,0
232.49,13.35,64.69,0.191,0
229.58,8.77,53.43,0.1772,0
224.92,10.57,51.16,0.1241,0
240.05,14.1,50.77,0.0949,0
225.73,11.67,53.11,0.0296,0
245.72,12.48,41.48,0.1234,0
231.54,14.76,38.27,0.1656,0
230.53,14.85,64.52,0.071,0
237.6,9.88,43.1,0.0129,0
223.47,11.81,62.65,0.0346,0
235.74,5.5,48.4,0.0666,0
231.15,14.66,34.21,0.221,0
234.11,12.3,56.51,0.0785,0
223.16,20.48,58.78,0.0456,1
223.07,9.26,32.22,0.0206,0
211.67,5.02,50.0,0.0784,0
225.43,5.89,40.63,0.0381,0
224.9,11.63,64.38,0.2653,0
223.33,14.23,62.93,0.0614,0
228.85,12.0,71.01,0.1212,0
230.64,14.79,50.17,0.1039,0
235.0,14.17,41.64,0.0782,0
235.66,12.13,35.46,0.0687,0
236.5,11.12,59.99,0.1726,0
236.92,16.36,89.36,0.0489,1
232.75,7.94,90.37,0.1082,1
230.55,17.72,73.28,0.0178,0
239.29,13.15,64.62,0.0892,0
236.93,7.02,73.83,0.2332,0
215.18,11.85,97.77,0.117,1
228.27,15.7,62.12,0.046,0
211.97,13.83,70.68,0.0875,0
211.77,11.51,48.45,0.167,0
224.91,16.97,63.78,0.1346,0
228.72,15.48,70.59,0.0549,0
225.76,14.73,47.89,0.2159,0
212.24,10.51,54.15,0.1152,0
237.75,10.82,53.7,0.1904,0
222.93,12.59,56.02,0.0241,0
234.89,12.45,52.57,0.0658,0
223.21,20.79,52.15,0.0688,1
225.02,6.4,51.53,0.1214,0
234.34,11.56,38.74,0.134,0
226.51,9.05,40.98,0.0586,0
231.71,14.88,74.27,0.1716,0
232.77,13.32,71.36,0.0724,0
215.73,13.86,58.48,0.0181,0
234.78,3.94,67.14,0.0434,0
220.62,13.48,53.38,0.0852,0
218.89,8.39,105.0,0.1237,1
222.73,5.46,54.13,0.0192,0
238.14,16.56,42.36,0.1147,0
214.0,18.52,66.52,0.031,1
236.51,13.29,62.54,0.1555,0
233.4,13.78,51.09,0.044,0
230.74,7.85,67.07,0.037,0
232.47,9.43,38.66,0.1037,0
227.1,9.35,58.2,0.0608,0
236.82,12.29,65.74,0.0988,0
225.73,6.6,57.01,0.1983,0
213.75,14.85,64.94,0.0957,0
229.23,14.28,77.96,0.103,0
238.01,12.05,56.28,0.1236,0
234.92,12.57,76.82,0.1173,0
248.14,17.39,45.55,0.1094,0
227.47,15.47,62.92,0.1335,0
228.39,16.52,54.64,0.0603,0
227.67,15.66,36.75,0.0471,0
222.24,12.7,23.05,0.0393,0
225.27,15.31,52.83,0.1119,0
219.61,15.97,48.3,0.0586,0
207.06,13.8,38.45,0.0995,0
224.2,3.67,82.96,0.1172,0
230.23,6.6,47.48,0.0752,0
236.31,16.25,50.55,0.0437,0
224.24,4.01,74.08,0.166,0
224.36,8.26,46.03,0.0615,0
240.31,6.74,57.98,0.0255,0
216.69,2.88,51.71,0.0824,0
228.37,13.46,41.98,0.1405,0
239.57,13.3,74.15,0.1157,0
222.92,9.82,60.29,0.3005,1
214.66,17.17,43.19,0.0301,0
247.07,4.24,44.43,0.077,0
237.99,9.92,25.49,0.1611,0
238.3,9.36,47.43,0.2381,0
229.11,19.01,36.59,0.1498,1
236.41,12.22,52.67,0.0264,0
205.1,13.56,82.72,0.0866,0
225.63,11.45,44.51,0.0622,0
239.48,9.22,49.62,0.0897,0
216.04,14.63,62.09,0.0942,0
226.67,15.01,90.95,0.2057,1
233.2,19.23,86.32,0.2891,1
222.16,5.6,54.83,0.1915,0
230.07,7.17,55.74,0.0846,0
233.86,9.31,73.65,0.0084,0
233.02,17.86,82.53,0.0751,0
225.99,8.97,52.53,0.1212,0
221.71,17.11,34.89,0.104,0
233.96,5.92,74.33,0.207,0
233.39,13.35,60.97,0.0193,0
232.9,12.29,47.68,0.145,0
231.14,7.21,71.88,0.0558,0
233.4,13.57,31.27,0.081,0
238.77,10.3,76.12,0.1321,0
233.1,14.71,80.87,0.0908,0
230.98,14.8,42.52,0.1446,0
224.73,10.78,55.28,0.1248,0
243.86,12.23,46.55,0.08,0
218.77,17.87,58.86,0.0589,0
227.97,8.89,66.35,0.056,0
224.91,10.11,62.39,0.025,0
211.73,13.69,50.93,0.0673,0
233.54,13.8,52.95,0.1426,0
227.97,4.62,54.6,0.2033,0
230.32,9.57,68.29,0.0761,0
228.21,9.91,61.72,0.0533,0
237.53,17.05,61.57,0.2075,0
238.81,12.5,41.69,0.007,0
218.99,5.47,89.32,0.0927,1
247.65,16.46,49.15,0.1352,0
227.6,15.44,46.32,0.1364,0
235.88,8.04,70.3,0.0961,0
231.8,14.63,53.19,0.0367,0
231.06,11.22,60.31,0.145,0
235.57,14.67,53.43,0.0518,0
243.18,19.23,78.96,0.0044,1
237.77,12.54,81.68,0.1021,0
227.57,5.42,79.05,0.1638,0
229.16,8.38,60.72,0.0304,0
224.37,10.46,76.09,0.0706,0
237.15,11.66,40.85,0.0186,0
235.9,8.8,38.79,0.1086,0
226.58,11.64,57.89,0.1943,0
243.27,6.8,60.57,0.1286,0
240.74,9.77,50.03,0.0869,0
248.24,11.04,36.36,0.1907,0
222.1,14.63,84.83,0.0731,0
229.0,4.48,74.62,0.1327,0
228.03,7.37,70.7,0.0605,0
256.04,10.77,48.29,0.0863,0
230.1,8.51,56.06,0.1102,0
242.65,12.55,44.76,0.0536,0
240.35,18.08,63.31,0.0473,1
229.16,6.99,77.43,0.0379,0
230.56,6.37,80.36,0.0467,0
235.23,11.68,47.1,0.1215,0
242.58,9.31,58.72,0.0472,0
228.28,11.57,81.95,0.128,0
224.91,16.09,78.21,0.132,0
239.32,14.71,45.29,0.1788,0
218.53,8.42,56.77,0.1074,0
232.53,10.31,60.89,0.1015,0
240.6,6.3,53.59,0.0662,0
234.3,4.8,66.25,0.0316,0
224.33,4.63,76.63,0.0856,0
219.99,4.3,45.67,0.0385,0
241.87,9.36,59.79,0.0501,0
228.24,12.58,51.62,0.1428,0
220.99,13.09,74.89,0.0634,0
241.39,11.42,66.09,0.0982,0
238.01,13.91,58.36,0.0069,0
219.48,4.82,41.96,0.0352,0
255.14,13.84,88.04,0.2166,1
224.59,13.68,70.35,0.0853,0
237.84,15.68,41.74,0.0956,0
249.87,11.75,57.85,0.1056,0
238.88,12.41,48.62,0.106,0
232.59,14.33,71.65,0.1384,0
215.68,4.03,66.2,0.1516,0
250.41,12.77,67.6,0.0779,0
238.65,9.08,46.86,0.0496,0
215.85,10.24,54.31,0.0096,0
245.45,10.05,66.78,0.0547,0
230.61,12.52,81.02,0.012,0
227.22,15.84,66.07,0.1027,0
224.28,14.55,89.21,0.0234,1
231.71,16.4,43.16,0.0669,0
238.08,10.63,43.03,0.2167,0
225.05,20.34,39.78,0.0055,1
231.28,18.04,62.48,0.1133,1
263.81,12.67,54.5,0.1021,0
234.76,10.02,53.46,0.0489,0
239.66,10.09,43.5,0.0144,0
220.42,5.33,75.09,0.1496,0
216.43,10.9,61.34,0.1595,0
244.65,10.95,44.12,0.0195,0
241.79,15.16,65.28,0.0587,0
247.14,4.78,63.27,0.1663,0
229.2,15.73,50.27,0.079,0
242.54,19.48,60.46,0.037,1
204.46,12.74,61.85,0.0967,0
235.41,8.65,51.82,0.0363,0
240.33,17.82,58.96,0.1462,0
223.12,11.37,56.85,0.0473,0
240.56,6.52,46.72,0.0708,0
228.2,11.3,58.82,0.2041,0
229.2,9.23,60.86,0.2093,0
227.41,15.75,59.67,0.0873,0
245.81,10.38,38.59,0.1018,0
225.46,9.15,62.7,0.1066,0
224.23,7.02,47.76,0.0597,0
221.43,9.23,71.65,0.1525,0
226.31,10.86,69.01,0.1424,0
231.95,14.51,57.63,0.1453,0
236.39,5.95,31.96,0.1519,0
222.47,3.37,70.11,0.0431,0
233.73,14.4,42.22,0.0649,0
236.12,9.14,14.34,0.1321,0
220.67,17.73,76.2,0.1363,0
230.63,8.86,74.03,0.0947,0
229.15,12.71,63.65,0.0915,0
230.74,9.71,70.27,0.0377,0
224.7,10.11,57.55,0.0487,0
228.65,6.76,76.35,0.0862,0
230.31,17.51,72.59,0.1336,0
248.64,12.45,75.39,0.0795,0
230.45,13.3,60.5,0.1687,0
243.38,17.55,59.58,0.0318,0
244.14,15.86,75.53,0.0556,0
216.81,12.42,45.69,0.097,0
227.09,8.03,54.04,0.117,0
244.16,4.74,53.56,0.1095,0
231.81,16.0,79.62,0.1532,0
228.84,14.3,60.36,0.0157,0
237.5,10.67,58.67,0.1297,0
240.68,19.3,48.66,0.1268,1
229.71,4.49,63.33,0.067,0
227.22,13.53,86.69,0.085,1
206.36,7.56,45.14,0.1013,0
230.47,13.91,57.64,0.1207,0
226.19,14.02,105.45,0.2271,1
219.93,15.19,41.34,0.0832,0
227.95,5.4,47.83,0.0895,0
225.83,15.54,53.53,0.0778,0
231.69,10.77,44.23,0.0336,0
227.21,10.9,43.9,0.0411,0
234.47,16.06,63.74,0.1654,0
231.74,17.97,77.0,0.0447,0
242.74,11.59,24.04,0.0195,0
224.66,9.06,68.97,0.125,0
247.8,7.41,65.99,0.2137,0
240.67,8.48,66.63,0.1004,0
244.87,12.16,50.84,0.1339,0
232.53,9.16,52.79,0.2494,0
227.19,16.03,65.61,0.0659,0
224.62,14.02,52.49,0.1635,0
247.52,13.17,46.58,0.1428,0
240.97,11.63,43.78,0.11,0
219.92,10.12,67.87,0.0606,0
239.78,9.06,30.5,0.0181,0
221.75,7.16,55.87,0.0538,0
233.24,6.47,57.52,0.048,0
238.26,10.81,55.42,0.0837,0
244.58,9.86,58.64,0.1282,0
232.38,12.48,49.32,0.0615,0
228.66,9.77,79.9,0.1638,0
230.44,11.57,37.4,0.089,0
240.67,11.11,59.29,0.1204,0
237.88,9.29,42.18,0.0376,0
229.84,19.7,47.44,0.1529,1
211.37,14.89,63.34,0.0527,0
205.66,9.73,73.66,0.1019,0
232.25,8.5,64.06,0.0239,0
218.19,9.29,58.54,0.1609,0
224.71,15.49,65.34,0.0738,0
227.73,14.22,77.58,0.0695,0
250.76,9.52,66.38,0.08,0
231.22,10.19,35.51,0.0787,0
237.2,2.81,82.77,0.2605,0
235.05,16.48,68.01,0.0334,0
205.78,10.69,52.94,0.0909,0
226.01,14.46,26.51,0.0208,0
217.8,6.09,66.04,0.1399,0
247.27,13.56,56.99,0.103,0
211.81,17.72,78.99,0.1277,0
225.79,11.86,58.25,0.1527,0
227.39,14.69,66.96,0.1031,0
220.14,20.37,60.11,0.046,1
231.01,10.06,40.78,0.1499,0
229.58,14.1,33.67,0.0082,0
231.63,6.23,51.58,0.0982,0
235.02,14.78,45.01,0.078,0
232.37,17.32,48.27,0.0987,0
233.8,14.57,54.34,0.1687,0
241.12,9.99,76.11,0.3095,1
213.5,16.96,62.66,0.0872,0
237.0,17.23,75.69,0.1536,0
219.54,14.94,47.33,0.1176,0
223.58,9.27,43.72,0.0814,0
231.21,10.03,66.18,0.0596,0
234.11,12.75,61.56,0.0861,0
235.29,18.95,76.87,0.1341,1
220.55,11.76,62.67,0.2242,0
246.31,12.55,40.27,0.0962,0
225.82,8.25,49.6,0.1248,0
222.81,11.1,51.45,0.1713,0
217.28,8.58,65.32,0.0379,0
216.29,15.44,71.12,0.0809,0
216.0,11.72,52.63,0.1223,0
233.14,13.96,54.31,0.0205,0
236.04,11.59,53.65,0.015,0
221.36,9.93,68.31,0.0421,0
218.58,-2.98,34.83,0.1748,0
227.88,15.3,82.73,0.1475,0
230.97,11.56,79.83,0.038,0
232.63,12.88,61.59,0.1071,0
220.36,19.32,55.61,0.058,1
228.33,10.51,71.06,0.0876,0
245.67,16.87,73.23,0.0274,0
218.05,7.05,71.32,0.1181,0
229.71,18.46,51.25,0.1061,1
235.0,11.98,63.98,0.085,0
220.32,14.53,70.45,0.0696,0
236.11,12.95,50.54,0.0532,0
216.61,12.51,64.33,0.046,0
236.35,14.86,80.94,0.0996,0
230.43,9.14,75.14,0.1052,0
215.81,10.51,66.5,0.0699,0
236.88,17.5,66.95,0.2151,0
221.04,8.01,52.05,0.0772,0
228.47,10.89,69.82,0.1195,0
236.3,11.77,77.64,0.0427,0
220.36,5.76,55.71,0.1022,0
224.72,18.85,78.15,0.3417,1
241.26,8.86,77.8,0.0792,0
209.3,7.06,70.96,0.0205,0
244.19,9.15,96.49,0.0086,1
215.36,11.27,52.02,0.0473,0
223.01,15.97,79.75,0.1206,0
232.82,10.62,56.24,0.1287,0
236.03,13.58,79.37,0.092,0
232.98,14.76,48.89,0.089,0
230.47,13.32,64.94,0.0849,0
225.64,10.01,63.24,0.1281,0
245.61,18.2,55.14,0.0108,1
237.73,10.1,63.03,0.1345,0
241.76,13.55,37.58,0.0388,0
225.79,11.31,55.77,0.0278,0
206.72,7.67,49.42,0.0962,0
240.2,9.69,49.38,0.0521,0
233.56,14.54,52.97,0.0405,0
231.83,21.83,62.77,0.0839,1
224.33,13.24,69.86,0.0335,0
226.52,13.49,41.15,0.0706,0
224.01,7.72,66.07,0.0416,0
230.45,21.64,50.5,0.1607,1
218.64,9.78,41.71,0.0846,0
237.63,16.11,73.03,0.308,1
250.37,9.39,54.33,0.0687,0
224.02,12.0,74.56,0.1817,0
214.07,9.61,42.96,0.0663,0
228.98,8.6,63.22,0.0695,0
233.15,15.36,54.03,0.114,0
234.53,17.2,70.94,0.1508,0
246.03,4.78,44.74,0.1037,0
238.16,17.0,50.59,0.0423,0
211.88,19.08,40.64,0.1335,1
217.64,5.08,51.45,0.0219,0
234.06,3.4,67.91,0.0534,0
225.46,12.74,46.16,0.1154,0
245.15,8.52,42.96,0.1103,0
220.63,16.2,91.06,0.0046,1
239.61,14.57,62.61,0.023,0
223.51,15.58,21.74,0.0255,0
232.62,13.2,41.45,0.0062,0
221.72,11.05,48.96,0.0146,0
235.59,11.86,68.88,0.0777,0
240.73,8.09,59.52,0.1127,0
232.53,16.82,42.65,0.032,0
249.09,14.27,60.08,0.0318,0
222.8,12.93,58.97,0.0456,0
230.98,9.54,79.28,0.0706,0
238.46,14.72,76.38,0.2808,0
220.5,14.08,77.05,0.0093,0
230.62,13.13,73.01,0.2128,0
236.64,8.61,60.42,0.2075,0
239.29,16.0,62.3,0.0302,0
241.42,8.97,61.96,0.1034,0
221.31,12.34,61.57,0.0526,0
232.88,6.26,62.44,0.1619,0
216.85,16.97,57.72,0.0865,0
222.76,14.44,59.35,0.0665,0
228.26,4.75,35.58,0.0609,0
241.44,6.15,57.44,0.0669,0
235.28,10.97,76.89,0.0941,0
230.4,13.48,67.62,0.0033,0
234.49,7.34,41.82,0.0419,0
235.21,11.87,43.46,0.0561,0
233.69,14.7,57.18,0.2463,0
224.25,17.48,33.61,0.0107,0
220.43,15.92,33.2,0.081,0
227.77,10.42,82.76,0.1559,0
222.06,10.49,72.86,0.0804,0
236.21,6.91,74.82,0.0169,0
245.29,14.15,65.73,0.0656,0
235.64,10.22,55.65,0.3584,1
211.9,10.44,55.93,0.0301,0
223.67,16.72,52.64,0.1858,0
230.18,13.11,72.77,0.1883,0
215.65,9.82,44.74,0.0379,0
230.31,5.78,58.79,0.0307,0
234.69,12.85,54.38,0.0697,0
244.09,6.65,46.92,0.0315,0
248.19,7.06,70.21,0.0823,0
218.08,11.76,37.66,0.0294,0
228.83,13.97,58.26,0.1652,0
228.96,11.05,82.35,0.0731,0
222.87,12.69,76.05,0.0613,0
230.99,17.44,52.89,0.1156,0
229.2,11.55,64.09,0.0889,0
236.14,11.65,57.71,0.1154,0
243.57,13.46,48.99,0.2088,0
231.32,18.92,69.89,0.1023,1
225.1,16.73,71.13,0.1113,0
219.74,15.1,77.45,0.0403,0
250.42,7.27,56.56,0.1105,0
239.07,16.01,38.08,0.1579,0
234.0,11.31,71.42,0.0991,0
228.34,14.35,46.48,0.1045,0
246.12,18.63,47.47,0.1779,1
228.4,13.0,55.94,0.0931,0
212.88,10.91,71.99,0.0516,0
232.65,11.4,66.45,0.0642,0
217.72,13.97,75.48,0.0505,0
232.69,7.84,66.04,0.1415,0
243.44,13.09,59.68,0.1062,0
213.27,15.9,39.21,0.06,0
221.0,2.56,65.82,0.0972,0
238.65,10.44,66.25,0.1109,0
225.01,13.56,86.79,0.0649,1
234.15,12.52,54.49,0.0935,0
234.17,9.67,62.16,0.2001,0
238.9,11.42,68.4,0.0446,0
223.53,13.47,68.47,0.0414,0
204.48,10.26,91.12,0.0555,1
233.97,15.31,31.7,0.0482,0
214.31,14.02,72.03,0.1863,0
239.35,17.74,51.4,0.1688,0
229.58,11.26,63.77,0.1159,0
227.04,12.82,82.27,0.0982,0
236.91,15.59,52.92,0.2077,0
212.58,12.17,41.93,0.0608,0
228.0,11.39,59.79,0.1817,0
234.48,15.06,49.5,0.0896,0
232.53,19.26,74.8,0.0372,1
225.11,16.88,32.77,0.0556,0
225.21,19.08,64.39,0.0864,1
245.43,14.72,85.43,0.0057,1
239.13,12.09,49.33,0.0103,0
223.36,10.64,59.16,0.0603,0
243.48,18.63,62.25,0.0835,1
237.55,14.8,85.06,0.0416,1
234.88,7.48,59.04,0.0559,0
235.27,13.85,50.94,0.1727,0
218.54,7.39,54.25,0.0655,0
245.05,4.61,63.47,0.0265,0
239.52,16.77,59.8,0.0353,0
232.45,16.99,78.04,0.0376,0
232.44,15.08,60.04,0.1084,0
229.09,17.96,72.01,0.0777,0
224.31,6.12,62.2,0.077,0
235.35,9.45,47.5,0.1145,0
222.05,10.07,85.7,0.1681,1
231.51,7.76,75.88,0.0682,0
230.97,17.55,52.36,0.2249,0
233.85,7.16,66.47,0.1055,0
239.41,8.95,48.23,0.092,0
234.03,10.04,40.57,0.0951,0
236.94,11.53,72.74,0.0306,0
210.6,14.66,71.3,0.2897,0
234.6,17.55,60.86,0.1568,0
230.75,13.11,60.35,0.1111,0
233.72,17.41,41.18,0.0715,0
224.71,17.6,84.63,0.0301,0
241.51,12.03,46.79,0.0576,0
232.5,6.75,78.99,0.0779,0
222.55,10.87,90.08,0.0225,1
224.32,17.16,60.6,0.1955,0
239.03,14.2,59.41,0.0594,0
229.15,11.51,58.62,0.1172,0
229.95,9.86,64.01,0.092,0
228.02,11.4,54.05,0.009,0
240.11,15.6,60.65,0.1128,0
234.82,12.37,56.68,0.0697,0
218.13,8.31,65.47,0.0177,0
220.24,13.47,44.69,0.1115,0
230.05,11.41,70.62,0.0446,0
223.57,6.95,59.83,0.0795,0
208.39,2.78,68.39,0.0802,0
222.55,-1.67,52.06,0.0985,0
227.21,11.99,73.64,0.167,0
226.0,14.59,56.03,0.0141,0
237.21,15.69,57.32,0.0109,0
207.65,13.78,28.69,0.0231,0
222.28,14.17,66.84,0.0909,0
237.96,15.72,89.3,0.0545,1
223.32,11.61,62.1,0.1767,0
217.89,12.96,56.15,0.0283,0
223.19,10.66,45.35,0.0751,0
234.46,14.76,67.33,0.0389,0
227.47,7.09,53.71,0.2071,0
222.75,12.8,53.86,0.1454,0
234.82,14.85,79.3,0.0954,0
233.75,17.49,60.22,0.0656,0
217.37,11.45,66.08,0.125,0
230.95,14.84,42.24,0.0641,0
217.01,8.83,61.04,0.0499,0
241.7,11.79,54.36,0.1017,0
242.31,13.9,46.61,0.0252,0
227.12,15.37,62.33,0.2037,0
240.65,10.42,75.07,0.1389,0
222.44,15.45,59.39,0.0401,0
228.6,8.06,48.93,0.0367,0
224.15,12.45,67.16,0.0406,0
229.75,6.53,40.46,0.0371,0
230.66,9.47,67.86,0.0969,0
229.97,10.64,54.67,0.0634,0
229.1,19.01,70.56,0.069,1
231.27,18.52,42.58,0.0148,1
242.55,8.16,34.93,0.2214,0
209.89,8.77,44.84,0.0957,0
249.21,8.37,44.15,0.0016,0
226.49,11.57,44.47,0.0558,0
229.22,8.88,91.4,0.0865,1
243.29,5.14,41.58,0.2162,0
236.07,5.4,60.71,0.0384,0
235.35,4.15,58.23,0.0392,0
242.46,10.33,63.34,0.0366,0
228.35,11.95,61.01,0.0105,0
239.19,11.99,41.57,0.109,0
217.4,7.95,80.11,0.1096,0
234.18,9.29,71.46,0.0821,0
235.62,16.68,73.97,0.0571,0
241.46,17.37,73.35,0.087,0
237.08,18.78,70.03,0.0227,1
232.04,10.08,82.17,0.026,0
226.82,8.09,49.89,0.0992,0
226.71,10.37,60.72,0.1382,0
226.8,17.25,67.7,0.2178,0
217.02,12.64,49.56,0.033,0
247.43,5.42,62.2,0.0355,0
239.99,16.26,26.28,0.0969,0
232.55,16.47,73.26,0.1252,0
238.15,12.41,66.46,0.0472,0
237.53,13.7,70.42,0.1007,0
220.07,16.32,68.34,0.0489,0
236.37,9.93,65.07,0.0759,0
242.7,20.78,37.28,0.0563,1
223.22,15.7,59.7,0.0208,0
214.66,12.31,32.87,0.0458,0
218.38,12.44,46.94,0.0655,0
